1572986939782, 13721, 417, 397, 494
1572986939795, 13734, 437, 401, 486
1572986939807, 13748, 439, 403, 482
1572986939820, 13761, 429, 428, 509
1572986939834, 13773, 423, 428, 515
1572986939846, 13787, 429, 438, 512
1572986939860, 13800, 420, 435, 518
1572986939874, 13812, 414, 420, 507
1572986939886, 13826, 416, 410, 499
1572986939898, 13839, 416, 416, 502
1572986939912, 13852, 412, 419, 498
1572986939925, 13864, 430, 440, 520
1572986939937, 13878, 426, 415, 488
1572986939951, 13891, 440, 402, 477
1572986939964, 13903, 426, 405, 472
1572986939977, 13917, 413, 398, 480
1572986939990, 13930, 417, 400, 481
1572986940004, 13943, 422, 403, 480
1572986940016, 13956, 424, 403, 483
1572986940029, 13969, 418, 403, 491
1572986940042, 13982, 417, 397, 492
1572986940055, 13995, 417, 397, 489
1572986940068, 14008, 416, 395, 487
1572986940081, 14021, 415, 396, 481
1572986940095, 14034, 418, 401, 477
1572986940108, 14047, 413, 409, 470
1572986940120, 14060, 388, 423, 464
1572986940133, 14073, 408, 404, 479
1572986940146, 14086, 423, 383, 492
1572986940160, 14099, 426, 377, 497
1572986940172, 14112, 421, 387, 488
1572986940186, 14126, 415, 399, 480
1572986940198, 14138, 412, 401, 480
1572986940211, 14151, 415, 397, 494
1572986940224, 14164, 426, 391, 511
1572986940238, 14177, 423, 397, 518
